Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Brand Name,Product Name,Sales,Quantity,Profit,Profit (bins),Discount,Month,Year,MonthName,Month Num
CA-2014-117401,19-May-14,23-May-14,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,Orient,Orient Electric Kiara Shine 1200mm High Speed Ceiling Fan,25550,1,3321.5,0,12,May-14,2014,May,5
CA-2013-153157,12-Sep-13,15-Sep-13,First Class,TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,Central,Orient,Orient Electric Jazz 1200mm Ceiling Fan,26827,1,3487.51,0,20,Sep-13,2013,September,9
CA-2014-160325,25-Sep-14,25-Sep-14,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841,East,Havells,Havells Swing LX 400mm Table Fan,24061,1,3127.93,0,11,Sep-14,2014,September,9
CA-2014-160325,25-Sep-14,25-Sep-14,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841,East,Havells,Havells Sprint-16 HS 400mm Pedestal Fan (White),9172,1,1192.36,0,18,Sep-14,2014,September,9
CA-2012-124107,09-Oct-12,12-Oct-12,Second Class,BM-11650,Brian Moss,Corporate,United States,Ann Arbor,Michigan,48104,Central,Havells,Havells Pacer 1200mm Ceiling Fan (Brown),9023,1,1172.99,0,11,Oct-12,2012,October,10
CA-2011-124730,26-Nov-11,26-Nov-11,Same Day,LS-17245,Lynn Smith,Consumer,United States,Utica,New York,13501,East,Havells,Havells Fusion 1200mm Ceiling Fan (Brown and Beige),23687,1,3079.31,0,14,Nov-11,2011,November,11
CA-2011-165806,07-Apr-11,07-Apr-11,Same Day,VM-21685,Valerie Mitchum,Home Office,United States,Marietta,Georgia,30062,South,Haier,Haier LE43K6600GA Android Smart AI Plus LED TV,5347,1,695.11,0,15,Apr-11,2011,April,4
CA-2012-115392,01-Oct-12,04-Oct-12,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,East,Haier,Haier 80 cm (32 Inches) HD Ready LED TV LE32D2000 (Black),19669,1,2556.97,0,20,Oct-12,2012,October,10
CA-2012-146255,07-Mar-12,10-Mar-12,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,LG,LG 80 cms (32 inches) HD Ready Smart LED TV 32LM636BPTB (Dark Iron Gray),5916,1,769.08,0,14,Mar-12,2012,March,3
CA-2012-153752,06-Dec-12,11-Dec-12,Second Class,RO-19780,Rose O'Brian,Consumer,United States,Arlington,Virginia,22204,South,Samsung,Samsung 80 cm (32 inches) HD Ready LED TV UA32T4050ARXXL (Glossy Black),18040,1,2345.2,0,11,Dec-12,2012,December,12
US-2014-162670,24-Dec-14,29-Dec-14,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,72209,South,Samsung,Samsung 80 cm (32 Inches) HD Ready Smart LED TV UA32T4700AKBXL,28701,1,3731.13,0,16,Dec-14,2014,December,12
US-2013-119298,26-Nov-13,29-Nov-13,First Class,EP-13915,Emily Phan,Consumer,United States,Jonesboro,Arkansas,72401,South,Haier,Haier LED LE32W2000,17477,1,2272.01,0,16,Nov-13,2013,November,11
CA-2012-109386,08-Nov-12,13-Nov-12,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,Haier,Haier 126cm (50 Inches) Google Certified Android Smart UHD 4K LED TV LE50K6600HQGA,24476,1,3181.88,0,17,Nov-12,2012,November,11
CA-2011-114790,11-Mar-11,13-Mar-11,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,Skyworth,Skyworth 43UB7550 43 inch 4K UHD LED TV,10001,1,1300.13,0,15,Mar-11,2011,March,3
CA-2012-137974,16-Apr-12,18-Apr-12,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,LG,LG 55UN7300PTC (55 Inches) 139 Cm 4K Smart UHD LED TV,11260,1,1463.8,0,14,Apr-12,2012,April,4
US-2014-118598,17-Nov-14,17-Nov-14,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Utica,New York,13501,East,Samsung,Samsung 108 cm (43 inches) Full HD Smart LED TV UA43T5500AKXXL (Black-Hair Line) (2020 Model),19435,1,2526.55,0,14,Nov-14,2014,November,11
CA-2014-112844,14-Nov-14,17-Nov-14,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215,East,Skyworth,SKYWORTH  (32 inches) Full HD LED TV -32TB7000 (Silver),27375,1,3558.75,0,10,Nov-14,2014,November,11
CA-2013-137939,21-Jul-13,24-Jul-13,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Long Beach,New York,11561,East,Samsung,Samsung 80 cm (32 Inches) HD Ready Smart LED TV UA32T4500AKBXL,22257,1,2893.41,0,14,Jul-13,2013,July,7
CA-2011-143210,01-Dec-11,03-Dec-11,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,Samsung,Samsung 108 cm (43 inches) 4K Ultra HD Smart LED TV QA43Q60TAKXXL,23203,1,3016.39,0,11,Dec-11,2011,December,12
CA-2013-132997,08-Nov-13,10-Nov-13,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,Samsung,Samsung 123 cm (49 inches) 4K Ultra HD Smart QLED TV QA49Q80TAKXXL,18850,1,2450.5,0,15,Nov-13,2013,November,11
CA-2013-132997,08-Nov-13,10-Nov-13,First Class,LW-17215,Luke Weiss,Consumer,United States,Rochester,New York,14609,East,Samsung,Samsung 139 cm (55 inches) 4K Ultra HD Smart QLED TV QA55Q60TAKXXL,17450,1,2268.5,0,10,Nov-13,2013,November,11
CA-2013-142594,02-Dec-13,07-Dec-13,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038,East,Samsung,Samsung 138 cm (55 inches) 4K Ultra HD Smart QLED TV QA55Q70TAKXXL,19285,1,2507.05,0,20,Dec-13,2013,December,12
CA-2012-135853,11-Dec-12,14-Dec-12,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,LG,LG 81.3 cm (32 inches) 32LK628BPTF HD Ready LED Smart TV,13260,1,1723.8,0,12,Dec-12,2012,December,12
CA-2013-140935,11-Nov-13,13-Nov-13,First Class,AB-10015,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,LG,LG 108 cm (43 inches) Full HD Smart LED TV 43LM6360PTB,20278,1,2636.14,0,18,Nov-13,2013,November,11
CA-2012-144274,23-Nov-12,25-Nov-12,Second Class,PW-19240,Pierre Wener,Consumer,United States,Wilmington,Delaware,19805,East,LG,LG 139 cm (55 inches) 4K Ultra HD Smart NanoCell TV 55NANO86TNA,8447,1,1098.11,0,10,Nov-12,2012,November,11
CA-2013-147256,18-Oct-13,22-Oct-13,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,Central,LG,LG 164 cm (65 inches) 4K Ultra HD Smart OLED TV OLED65CXPTA,6538,1,849.94,0,16,Oct-13,2013,October,10
CA-2012-163237,07-Aug-12,09-Aug-12,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,22153,South,Haier,Haier 139cm (55 Inches) Google Certified Android Smart UHD 4K LED TV LE55K6600HQGA,8036,1,1044.68,0,10,Aug-12,2012,August,8
CA-2014-104388,06-Jul-14,08-Jul-14,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,68025,Central,Haier,Haier 163cm (65 Inches) Google Certified Android Smart UHD 4K LED TV LE65K6600HQGA (2020 Model),7618,1,990.34,0,19,Jul-14,2014,July,7
CA-2014-167395,03-Dec-14,05-Dec-14,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,East,Haier,Haier 80 cm (32 inches) HD Ready LED TV LE32D4000,6363,1,827.19,0,12,Dec-14,2014,December,12
CA-2014-113705,28-Mar-14,30-Mar-14,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Richmond,Virginia,23223,South,Haier,Haier LE43K6600UGA 4K HDR Android Smart AI Plus LED TV,17562,1,2283.06,0,18,Mar-14,2014,March,3
US-2013-115441,26-Jul-13,29-Jul-13,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Sony,Sony Bravia 80 cm (32 inches) HD Ready LED TV KLV-32R302G (Black) | With Amazon Fire Stick at Zero Cost,10159,1,1320.67,0,11,Jul-13,2013,July,7
CA-2011-166555,11-Jul-11,14-Jul-11,First Class,JK-15205,Jamie Kunitz,Consumer,United States,Niagara Falls,New York,14304,East,Sony,Sony Bravia 123 cm (49 inches) 4K Ultra HD Certified Android LED TV 49X7500H (Black) (2020 Model),22913,1,2978.69,0,12,Jul-11,2011,July,7
CA-2013-114489,06-Dec-13,10-Dec-13,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Sony,Sony Bravia 123 cm (49 inches) 4K Ultra HD Certified Android LED TV 49X8000H (Black) (2020 Model),17539,1,2280.07,0,10,Dec-13,2013,December,12
CA-2013-114489,06-Dec-13,10-Dec-13,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Sony,Sony Bravia 139 cm (55 inches) 4K Ultra HD Smart Certified Android LED TV 55X9000H (Black) (2020 Model),15096,1,1962.48,0,16,Dec-13,2013,December,12
US-2014-100048,20-May-14,25-May-14,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,Sony,Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart Certified Android LED TV 65X9000H (Black) (2020 Model),7367,1,957.71,0,18,May-14,2014,May,5
CA-2014-104220,31-Jan-14,06-Feb-14,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Des Moines,Iowa,50315,Central,TCL,"TCL 32"" Led Tv 32D310",21166,1,2751.58,0,12,Jan-14,2014,January,1
CA-2014-137596,03-Sep-14,08-Sep-14,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,TCL,TCL 81.3 cm (32 inches) S6500 Series 32S6500S HD Ready LED Smart TV (Black),6098,1,792.74,0,10,Sep-14,2014,September,9
CA-2011-117639,21-May-11,25-May-11,Standard Class,MW-18235,Mitch Willingham,Corporate,United States,Virginia Beach,Virginia,23464,South,LG,LG 139 cm (55 inches) 4K UHD Smart LED TV 55UN7190PTA,23907,1,3107.91,0,20,May-11,2011,May,5
CA-2011-163552,11-Jul-11,15-Jul-11,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,Haier,LE32A6500GA - 32 INCH SMART LED - HAIER,19216,1,2498.08,0,11,Jul-11,2011,July,7
CA-2013-159212,02-Nov-13,06-Nov-13,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Salem,Virginia,24153,South,Foxsky,Foxsky 55 inches (139.7 cm) 4K Ultra HD Smart LED TV 55FS-VS (Black) (2021 Model) | With Voice Assistant,17962,1,2335.06,0,10,Nov-13,2013,November,11
CA-2014-166317,23-Sep-14,27-Sep-14,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Haier,Haier Google Android TV - Smart AI Plus  LE42A6500GA,25159,1,3270.67,0,18,Sep-14,2014,September,9
CA-2012-154326,15-Feb-12,19-Feb-12,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,Sony,"Sony X75 43"" | 4K Ultra HD | High Dynamic Range (HDR) | Smart TV (Android TV)",26121,1,3395.73,0,15,Feb-12,2012,February,2
CA-2012-154326,15-Feb-12,19-Feb-12,Standard Class,RP-19855,Roy Phan,Corporate,United States,Kenosha,Wisconsin,53142,Central,Sony,"Sony X75 50"" | 4K Ultra HD | High Dynamic Range (HDR) | Smart TV (Android TV)",15139,1,1968.07,0,10,Feb-12,2012,February,2
CA-2013-131835,18-Jul-13,22-Jul-13,Standard Class,MC-17590,Matt Collister,Corporate,United States,Perth Amboy,New Jersey,8861,East,Sony,"Sony 32"" KD-32W830 HD Ready Smart LED TV",23423,1,3044.99,0,11,Jul-13,2013,July,7
CA-2013-164091,18-Sep-13,23-Sep-13,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,Sony,"Sony X80 65"" | 4K Ultra HD | High Dynamic Range (HDR) | Smart TV (Android TV)",15008,1,1951.04,0,16,Sep-13,2013,September,9
CA-2012-149342,20-Apr-12,25-Apr-12,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,LG,LG 80 cm (32 inch) HD Ready LED TV  (32LK536BPTB),23815,1,3095.95,0,11,Apr-12,2012,April,4
CA-2013-124352,16-Oct-13,22-Oct-13,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,LG,LG 80 cms (32 Inches) HD Ready LED Smart TV (32LM560BPTC),13189,1,1714.57,0,12,Oct-13,2013,October,10
US-2011-155502,27-Jan-11,01-Feb-11,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,LG,LG 139 cm (55 inches) 4K Ultra HD Smart NanoCell TV (55NANO91TNA),13594,1,1767.22,0,17,Jan-11,2011,January,1
US-2011-155502,27-Jan-11,01-Feb-11,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Alexandria,Virginia,22304,South,LG,LG 139 cm (55 inches) 4K Ultra HD Smart NanoCell TV (55UN8000PTA),13712,1,1782.56,0,12,Jan-11,2011,January,1
CA-2014-149048,14-May-14,18-May-14,Standard Class,BM-11650,Brian Moss,Corporate,United States,Columbus,Indiana,47201,Central,LG,LG 164 cm (65 inches) 4K Ultra HD Smart NanoCell TV (65NANO86TNA),13759,1,1788.67,0,16,May-14,2014,May,5
CA-2014-127026,22-Jan-14,28-Jan-14,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,LG,LG 164 cm (65 inches) 4K Ultra HD Smart NanoCell TV (65NANO91TNA),15457,1,2009.41,0,11,Jan-14,2014,January,1
CA-2014-139913,24-Oct-14,30-Oct-14,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,METZ,METZ 32 inches HD Ready Certified Android Smart LED TV M32W5,7441,1,967.33,0,18,Oct-14,2014,October,10
US-2014-132297,28-May-14,03-Jun-14,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,40214,South,METZ,METZ 32 inches Smart HD Certified Android Smart LED TV M32E20,9590,1,1246.7,0,14,May-14,2014,May,5
CA-2014-159352,13-Mar-14,18-Mar-14,Standard Class,KB-16585,Ken Black,Corporate,United States,Lowell,Massachusetts,1852,East,METZ,METZ 42 inches Smart FULL HD Certified Android Smart LED TV M42E10,24057,1,3127.41,0,17,Mar-14,2014,March,3
US-2011-150434,19-Jul-11,24-Jul-11,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East,METZ,METZ 43 inch 4K UHD Smart LED TV METZ-M43G3,13954,1,1814.02,0,18,Jul-11,2011,July,7
CA-2011-102274,21-Nov-11,26-Nov-11,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475,South,METZ,METZ 50 inch 4K UHD Smart LED TV METZ-M50G3,29668,1,3856.84,0,13,Nov-11,2011,November,11
CA-2012-109575,18-Sep-12,23-Sep-12,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,Foxsky,Foxsky 32 inch Full HD LED TV - 32FSN,11982,1,1557.66,0,12,Sep-12,2012,September,9
CA-2012-109575,18-Sep-12,23-Sep-12,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East,Foxsky,Foxsky 32 inches Full HD Smart LED TV - 32FS-VS,7292,1,947.96,0,13,Sep-12,2012,September,9
CA-2011-149643,16-Nov-11,20-Nov-11,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,66502,Central,Panasonic,"Panasonic Viera 80cm (32 Inch) HD Ready LED Android Smart TV (Dolby Digital, TH-32JS660DX, Black)",8589,1,1116.57,0,19,Nov-11,2011,November,11
CA-2012-113901,19-Oct-12,24-Oct-12,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227,Central,Samsung,Samsung 80 cm (32 Inches) HD Ready Smart LED TV - UA32T4450AKLXL,15262,1,1984.06,0,16,Oct-12,2012,October,10
CA-2012-153717,25-Dec-12,01-Jan-13,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,Central,Samsung,Samsung 43 Inches 4K Ultra HD Smart TV- UA43AU8000KLXL,21890,1,2845.7,0,10,Dec-12,2012,December,12
CA-2011-128846,07-Apr-11,12-Apr-11,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203,South,TCL,TCL 79.9 cm (32 Inches) HD Ready Certified Android Smart LED TV 32S65A,14280,1,1856.4,0,11,Apr-11,2011,April,4
US-2014-105046,18-Jul-14,24-Jul-14,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,13440,East,Vidiem,Vidiem MG 541 A VSTAR Evo Plus 750 Watts Mixer Grinder with 4 Jar,18915,1,2458.95,0,11,Jul-14,2014,July,7
CA-2012-104129,27-Feb-12,02-Mar-12,Standard Class,ES-14080,Erin Smith,Corporate,United States,Providence,Rhode Island,2908,East,Preethi,Preethi - MG225 Galaxy 750W Mixer Grinder,9534,1,1239.42,0,18,Feb-12,2012,February,2
CA-2013-139395,13-Dec-13,19-Dec-13,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,49201,Central,Vidiem,"Vidiem ADC MG 579A, 750 Watts Mixer Grinder (Black, 5 Jars) & Pigeon Stove Kraft 1.5 litre Stainless Steel Hot Electric Kettle (Silver)",8650,1,1124.5,0,18,Dec-13,2013,December,12
CA-2012-117800,21-Sep-12,26-Sep-12,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Everett,Massachusetts,2149,East,Vidiem,Vidiem Vector Plus 3B SS Gas Stove,7748,1,1007.24,0,15,Sep-12,2012,September,9
CA-2013-160304,02-Jan-13,07-Jan-13,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,Bosch,Bosch TrueMixx Pro 1000W Mixer Grinder (MGM8842GIN),21658,1,2815.54,0,19,Jan-13,2013,January,1
CA-2011-124478,08-Aug-11,12-Aug-11,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,Pigeon,"Pigeon Glory 550 Watt Mixer Grinder with 3 Stainless Steel Jars for Dry Grinding, Wet Grinding and Making Chutney, Pigeon Glass Top 2 Burner Gas Stove, Manual Ignition, Black and Pigeon Dyna 2 Litre Table Top Wet Grinder with 2 Stones",19441,1,2527.33,0,12,Aug-11,2011,August,8
US-2013-168410,21-Feb-13,26-Feb-13,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,Pigeon,Pigeon by Stovekraft Dyna 2 Litre Table Top Wet Grinder with 2 Stones -150 Watt Heavy Duty Motor Ideal for Your Kitchen,12574,1,1634.62,0,13,Feb-13,2013,February,2
US-2012-138093,10-Dec-12,16-Dec-12,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,Ultra,"Ultra Grind+ Gold Table Top Wet Grinder, 2L (White/ Purple)",27406,1,3562.78,0,11,Dec-12,2012,December,12
CA-2014-129581,12-Dec-14,19-Dec-14,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740,East,Vidiem,Vidiem Garnet Plus 2 Litre Table Top Wet Grinder,28837,1,3748.81,0,12,Dec-14,2014,December,12
CA-2014-120019,17-Feb-14,22-Feb-14,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824,East,Preethi,Preethi Lavender WG905 2-Litre 150-Watt Wet Grinder,18191,1,2364.83,0,19,Feb-14,2014,February,2
CA-2014-151981,07-Aug-14,13-Aug-14,Standard Class,GM-14455,Gary Mitchum,Home Office,United States,Concord,New Hampshire,3301,East,Preethi,"Preethi Zodiac MG 218 Mixer Grinder, 750W, 5 Jars",17933,1,2331.29,0,19,Aug-14,2014,August,8
CA-2013-163804,03-Dec-13,09-Dec-13,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908,East,Butterfly,Butterfly Friendly 2 Burner Gas Stove,24600,1,3198,0,18,Dec-13,2013,December,12
CA-2012-108532,29-Aug-12,02-Sep-12,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Detroit,Michigan,48234,Central,Preethi,"Preethi Blu Flame Glass Top 3 Burner Gas Stove, Manual Ignition",18214,1,2367.82,0,10,Aug-12,2012,August,8
CA-2012-109862,25-Oct-12,30-Oct-12,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Newark,Delaware,19711,East,Vidiem,Vidiem MG 518 A VSTAR Premium 750 Watts Juicer Mixer Grinder,13683,1,1778.79,0,11,Oct-12,2012,October,10
CA-2014-124205,16-Sep-14,20-Sep-14,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,Vidiem,Vidiem HOB 4 Burner Hob,28040,1,3645.2,0,16,Sep-14,2014,September,9
CA-2014-164756,19-Sep-14,23-Sep-14,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,Prestige,"Prestige Svachh Aluminium Pressure Cooker, with Spillage Control",21005,1,2730.65,0,14,Sep-14,2014,September,9
CA-2014-164756,19-Sep-14,23-Sep-14,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Columbus,Georgia,31907,South,Prestige,Prestige Popular Plus Induction Base Aluminium Pressure Cooker,23206,1,3016.78,0,20,Sep-14,2014,September,9
CA-2014-141439,27-Nov-14,02-Dec-14,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,Amirthaa,AMIRTHAA TLT Tilting Tabletop Wet Grinder,16656,1,2165.28,340.9080455,14,Nov-14,2014,November,11
CA-2014-141439,27-Nov-14,02-Dec-14,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374,Central,Elica,"Elica 90 cm 1200 m3/hr Auto Clean Chimney with Free Installation Kit (TBC HAC TOUCH BF 90 MS NERO, 2 Baffle Filters, Touch & Motion Sensor Control, Black)",26036,1,3384.68,0,16,Nov-14,2014,November,11
CA-2013-152730,31-May-13,05-Jun-13,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,Elica,"Elica 60 cm 1200 m3/hr Auto Clean Chimney (TBC HAC TOUCH BF 60 MS NERO, 2 Baffle Filters, Touch + Motion Sensor Control, Black)",24754,1,3218.02,0,14,May-13,2013,May,5
CA-2011-107769,28-Oct-11,01-Nov-11,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Garden City,Kansas,67846,Central,Vidiem,Vidiem Vision 650 Watts Mixer Grinder,18862,1,2452.06,0,19,Oct-11,2011,October,10
CA-2011-167199,07-Jan-11,11-Jan-11,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,Vidiem,Vidiem Iris ADC Wet Grinder With Food Processor,28282,1,3676.66,0,19,Jan-11,2011,January,1
CA-2011-167199,07-Jan-11,11-Jan-11,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,Vidiem,Vidiem AIR SILVER 4 Burner Frameless Gas Stove,6007,1,780.91,0,14,Jan-11,2011,January,1
CA-2011-163223,21-Mar-11,25-Mar-11,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,Vidiem,Vidiem Glass-top Stove 3B Air Silver,16838,1,2188.94,681.8160909,20,Mar-11,2011,March,3
CA-2013-133613,18-Jun-13,23-Jun-13,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708,East,Kent,KENT Prime Plus 9-Litres Wall Mountable RO+UV+UF+TDS Controller (White),18125,1,2356.25,0,10,Jun-13,2013,June,6
US-2012-115238,30-Apr-12,04-May-12,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,Eureka Forbes,"Aquaguard Blaze RO+UV+MTDS Water Purifier, Active Copper Technology with HOT & Ambient water (Black), Large",27450,1,3568.5,0,11,Apr-12,2012,April,4
US-2013-160206,02-Apr-13,08-Apr-13,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Eureka Forbes,Eureka Forbes Aquaguard Enhance RO + UV + LED 7L Water Purifier,26362,1,3427.06,0,20,Apr-13,2013,April,4
US-2013-150140,07-Apr-13,11-Apr-13,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Burlington,Vermont,5408,East,Eureka Forbes,Eureka Forbes Water Purifier AQUAGUARD CRYSTAL NXT RO + UV + MTDS,19209,1,2497.17,0,12,Apr-13,2013,April,4
US-2014-132675,25-Sep-14,29-Sep-14,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,Preethi,Preethi Zodiac Cosmo MG 236 Mixer Grinder 750-Watt 5 Jars (Black),8543,1,1110.59,0,20,Sep-14,2014,September,9
US-2012-100069,29-Jun-12,03-Jul-12,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Omaha,Nebraska,68104,Central,Butterfly,Butterfly Rhino Stainless Steel 2 Burner Gas Stove,29748,1,3867.24,0,11,Jun-12,2012,June,6
CA-2014-113278,15-Jan-14,21-Jan-14,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,Vidiem,VIDIEM VISION WET GRINDER ST (WHITE AND PINK),8312,1,1080.56,0,19,Jan-14,2014,January,1
CA-2014-163629,18-Nov-14,22-Nov-14,Standard Class,RA-19885,Ruben Ausman,Corporate,United States,Athens,Georgia,30605,South,Elica,"Elica 60 cm 1425 m3/hr Auto Clean Chimney (WD TBF HAC 60 MS NERO, 2 Baffle Filters, Touch + Motion Sensor Control, Black)",25928,1,3370.64,0,12,Nov-14,2014,November,11
CA-2013-169194,21-Jun-13,26-Jun-13,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Dover,Delaware,19901,East,Havells,Havells 28R BL 1500W Stainless Steel Oven Toaster Grill (Black),19224,1,2499.12,0,15,Jun-13,2013,June,6
CA-2013-114104,21-Nov-13,25-Nov-13,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,LG,"LG 21 L Convection Microwave Oven (MC2146BG, Glossy Black, With Starter Kit)",18749,1,2437.37,0,16,Nov-13,2013,November,11
CA-2014-135860,02-Dec-14,08-Dec-14,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,LG,"LG 28 L Charcoal Convection Microwave Oven (MJ2886BFUM, Black, With Starter Kit)",15866,1,2062.58,0,14,Dec-14,2014,December,12
CA-2012-114300,13-Oct-12,17-Oct-12,Standard Class,AF-10885,Art Foster,Consumer,United States,Louisville,Kentucky,40214,South,LG,"LG 20 L Solo Microwave Oven (MS2043BP, Black, with Free Starter Kit)",21484,1,2792.92,0,13,Oct-12,2012,October,10
US-2011-147627,21-Jan-11,27-Jan-11,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,72401,South,Panasonic,"Panasonic 20L Solo Microwave Oven(NN-SM255WFDG,White)",27998,1,3639.74,0,18,Jan-11,2011,January,1
